studentId,studentName,skillType,fromLevel,toLevel,itemId,itemName,tier,quantity,sourceUrl,needsReview
niko,Niko,sub,5,6,broken_nimrud_lens,Broken Nimrud Lens,,10,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,5,6,quimbaya_relic_piece,Quimbaya Relic Piece,,18,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,5,6,credit,Credits,,300000,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,6,7,advanced_tech_notes_valkyrie,Advanced Tech Notes (Valkyrie),2,8,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,6,7,damaged_nimrud_lens,Damaged Nimrud Lens,1,3,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,6,7,broken_quimbaya_relic,Broken Quimbaya Relic,,17,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,6,7,credit,Credits,,450000,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,7,8,superior_tech_notes_valkyrie,Superior Tech Notes (Valkyrie),3,8,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,7,8,advanced_tech_notes_valkyrie,Advanced Tech Notes (Valkyrie),2,12,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,7,8,intact_nimrud_lens,Intact Nimrud Lens,3,5,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,7,8,repaired_quimbaya_relic,Repaired Quimbaya Relic,,9,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,7,8,credit,Credits,,1500000,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,8,9,superior_tech_notes_valkyrie,Superior Tech Notes (Valkyrie),3,12,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,8,9,intact_nimrud_lens,Intact Nimrud Lens,3,8,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,8,9,repaired_quimbaya_relic,Repaired Quimbaya Relic,,15,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,8,9,credit,Credits,,2400000,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,9,10,secret_tech_notes,Secret Tech Notes,,1,https://bluearchive.wiki/wiki/Niko,false
niko,Niko,sub,9,10,credit,Credits,,4000000,https://bluearchive.wiki/wiki/Niko,false
